"Test","diff_means","TOST_t1","TOST_p1","TOST_t2","TOST_p2","TOST_df","alpha","low_eqbound","high_eqbound","low_eqbound_d","high_eqbound_d","LL_CI_TOST","UL_CI_TOST","LL_CI_TTest","UL_CI_TTest","NHST_t","NHST_p"
"ERo_12",0.03998528793610756,3.0513738109876427,0.0014269065158616972,-2.2971999543345603,0.011747084202210446,110.32962366643117,0.05,-0.28357421855355575,0.28357421855355575,-0.5,0.5,-0.13590752269205794,0.21587809856427306,-0.1701488133155956,0.25011938918781074,0.37708692832654134,0.7068333327389289
"ERo_23",-0.06989981785063759,1.939948255899756,0.027781272875384403,-3.050810333389806,0.00150487017982965,88.71678239090355,0.05,-0.31403819015594236,0.31403819015594236,-0.5,0.5,-0.27908556368995024,0.13928592798867506,-0.3199678715526172,0.180168235851342,-0.5554310387450249,0.5799977896920843
